# BUSCO version is: 5.3.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1262at7898	Duplicated	TRINITY_DN1104_c0_g1_i2:717-7724	5608.0	2286	https://www.orthodb.org/v10?query=1262at7898	pre-mRNA-processing-splicing factor 8
1312at7898	Fragmented	TRINITY_DN655_c0_g1_i3:566-4381	1724.5	973	https://www.orthodb.org/v10?query=1312at7898	Protein tyrosine phosphatase, non-receptor type 13
1329at7898	Missing
1401at7898	Fragmented	TRINITY_DN1043_c0_g1_i3:679-2340	959.0	477	https://www.orthodb.org/v10?query=1401at7898	eIF-2-alpha kinase activator GCN1
1502at7898	Missing
1539at7898	Missing
1607at7898	Missing
1664at7898	Missing
1667at7898	Missing
1697at7898	Missing
1709at7898	Missing
1867at7898	Missing
1955at7898	Missing
2212at7898	Missing
2355at7898	Fragmented	TRINITY_DN316_c0_g1_i1:922-4992	2487.3	1198	https://www.orthodb.org/v10?query=2355at7898	dedicator of cytokinesis protein 10
2390at7898	Missing
2421at7898	Missing
2494at7898	Missing
2517at7898	Duplicated	TRINITY_DN2589_c0_g1_i10:2-5848	2093.3	1231	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2517at7898	Duplicated	TRINITY_DN2589_c0_g1_i11:494-6514	2355.6	1374	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2517at7898	Duplicated	TRINITY_DN2589_c0_g1_i4:502-6522	2355.6	1374	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2517at7898	Duplicated	TRINITY_DN2589_c0_g1_i7:502-6733	2356.0	1374	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2564at7898	Missing
2589at7898	Missing
2616at7898	Fragmented	TRINITY_DN24331_c0_g1_i3:115-3522	2445.1	1073	https://www.orthodb.org/v10?query=2616at7898	protein KIAA0100 homolog isoform X1
2652at7898	Missing
2721at7898	Missing
2731at7898	Missing
2748at7898	Missing
2763at7898	Fragmented	TRINITY_DN10697_c0_g1_i1:106-3669	2044.5	1027	https://www.orthodb.org/v10?query=2763at7898	nuclear pore complex protein Nup205
2857at7898	Missing
2862at7898	Duplicated	TRINITY_DN26407_c0_g1_i4:966-8045	1552.8	1659
2862at7898	Duplicated	TRINITY_DN26407_c0_g1_i6:966-8060	1562.1	1696
2862at7898	Duplicated	TRINITY_DN26407_c0_g1_i7:1224-8060	1561.7	1696
2862at7898	Duplicated	TRINITY_DN26407_c0_g1_i8:966-8060	1562.1	1696
3036at7898	Missing
3037at7898	Missing
3098at7898	Missing
3133at7898	Missing
3278at7898	Missing
3359at7898	Missing
3551at7898	Missing
3552at7898	Missing
3601at7898	Missing
3636at7898	Duplicated	TRINITY_DN693_c2_g1_i17:903-4658	1955.0	1051	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3636at7898	Duplicated	TRINITY_DN693_c2_g1_i21:868-4623	1955.0	1051	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3668at7898	Missing
3678at7898	Missing
3802at7898	Missing
3849at7898	Missing
3878at7898	Missing
3909at7898	Missing
4012at7898	Missing
4029at7898	Missing
4171at7898	Fragmented	TRINITY_DN12488_c0_g1_i2:0-3224	1636.7	884	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4182at7898	Missing
4232at7898	Fragmented	TRINITY_DN11524_c0_g1_i1:1-3690	1805.9	1054	https://www.orthodb.org/v10?query=4232at7898	laminin subunit alpha-4
4361at7898	Missing
4363at7898	Missing
4391at7898	Fragmented	TRINITY_DN19402_c0_g2_i1:2-3742	2789.1	1190	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4483at7898	Missing
4528at7898	Missing
4610at7898	Missing
4629at7898	Missing
4817at7898	Missing
4849at7898	Missing
4922at7898	Missing
4973at7898	Duplicated	TRINITY_DN21088_c0_g1_i1:272-3532	1050.2	974	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
4973at7898	Duplicated	TRINITY_DN345_c2_g1_i4:583-3792	908.9	961	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
5000at7898	Fragmented	TRINITY_DN18424_c1_g1_i2:440-1387	599.4	303
5022at7898	Missing
5033at7898	Missing
5058at7898	Missing
5200at7898	Fragmented	TRINITY_DN17027_c3_g1_i2:1822-4155	1619.4	750
5468at7898	Missing
5477at7898	Missing
5479at7898	Complete	TRINITY_DN19402_c0_g4_i1:1-2313	1195.0	623	https://www.orthodb.org/v10?query=5479at7898	DNA-directed RNA polymerase III subunit RPC1
5517at7898	Missing
5528at7898	Missing
5566at7898	Missing
5588at7898	Missing
5604at7898	Missing
5622at7898	Missing
5661at7898	Missing
5736at7898	Missing
5752at7898	Missing
5794at7898	Missing
5900at7898	Missing
6083at7898	Missing
6094at7898	Missing
6107at7898	Missing
6114at7898	Fragmented	TRINITY_DN42122_c0_g2_i1:1263-4781	846.9	1038	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6141at7898	Missing
6211at7898	Missing
6222at7898	Missing
6239at7898	Missing
6262at7898	Missing
6305at7898	Missing
6349at7898	Missing
6383at7898	Missing
6557at7898	Fragmented	TRINITY_DN10201_c0_g2_i1:2-2629	1064.4	709	https://www.orthodb.org/v10?query=6557at7898	Listerin E3 ubiquitin protein ligase 1
6598at7898	Missing
6715at7898	Missing
6807at7898	Fragmented	TRINITY_DN34344_c0_g1_i9:5-2878	1727.8	804
6854at7898	Missing
6873at7898	Missing
6908at7898	Duplicated	TRINITY_DN338_c0_g1_i1:763-4326	2585.8	1113	https://www.orthodb.org/v10?query=6908at7898	Splicing factor 3b, subunit 1
6908at7898	Duplicated	TRINITY_DN338_c0_g1_i4:763-4326	2585.8	1113	https://www.orthodb.org/v10?query=6908at7898	Splicing factor 3b, subunit 1
6910at7898	Missing
6926at7898	Missing
6936at7898	Fragmented	TRINITY_DN17221_c0_g1_i13:1222-3142	788.5	437	https://www.orthodb.org/v10?query=6936at7898	rab3 GTPase-activating protein non-catalytic subunit
6976at7898	Missing
6978at7898	Duplicated	TRINITY_DN4857_c0_g2_i6:4-3624	1388.4	1006
6978at7898	Duplicated	TRINITY_DN4857_c0_g2_i8:4-3774	1381.1	1010
6978at7898	Duplicated	TRINITY_DN4857_c0_g2_i9:4-3624	1380.6	1006
7042at7898	Missing
7133at7898	Missing
7219at7898	Missing
7222at7898	Duplicated	TRINITY_DN5137_c0_g1_i10:201-4283	2430.9	1193	https://www.orthodb.org/v10?query=7222at7898	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
7222at7898	Duplicated	TRINITY_DN5137_c0_g1_i12:201-4283	2430.9	1193	https://www.orthodb.org/v10?query=7222at7898	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
7222at7898	Duplicated	TRINITY_DN5137_c0_g1_i2:201-4283	2430.9	1193	https://www.orthodb.org/v10?query=7222at7898	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
7222at7898	Duplicated	TRINITY_DN5137_c0_g1_i5:201-4283	2430.9	1193	https://www.orthodb.org/v10?query=7222at7898	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
7222at7898	Duplicated	TRINITY_DN5137_c0_g1_i7:201-4292	2442.9	1194	https://www.orthodb.org/v10?query=7222at7898	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
7263at7898	Missing
7318at7898	Missing
7346at7898	Missing
7429at7898	Fragmented	TRINITY_DN11683_c0_g4_i1:4-837	235.5	184	https://www.orthodb.org/v10?query=7429at7898	Fanconi anemia group A protein
7492at7898	Missing
7534at7898	Missing
7550at7898	Duplicated	TRINITY_DN24291_c0_g1_i1:691-4371	2552.4	1113	https://www.orthodb.org/v10?query=7550at7898	splicing factor 3B subunit 3
7550at7898	Duplicated	TRINITY_DN24291_c0_g1_i3:691-4346	2532.7	1113	https://www.orthodb.org/v10?query=7550at7898	splicing factor 3B subunit 3
7580at7898	Missing
7677at7898	Missing
7712at7898	Missing
7715at7898	Missing
7742at7898	Fragmented	TRINITY_DN16035_c0_g1_i1:5-1807	1030.4	507	https://www.orthodb.org/v10?query=7742at7898	WD repeat-containing protein 11
7793at7898	Duplicated	TRINITY_DN6576_c0_g1_i1:137-3616	2151.5	1025
7793at7898	Duplicated	TRINITY_DN6576_c0_g1_i2:137-3577	2101.5	1025
7801at7898	Missing
7847at7898	Fragmented	TRINITY_DN16130_c0_g1_i1:0-1757	1125.0	541	https://www.orthodb.org/v10?query=7847at7898	methionine synthase
7869at7898	Missing
7900at7898	Duplicated	TRINITY_DN2177_c0_g1_i1:642-4145	2063.4	937	https://www.orthodb.org/v10?query=7900at7898	ubiquitin carboxyl-terminal hydrolase 7 isoform X1
7900at7898	Duplicated	TRINITY_DN2177_c0_g1_i2:643-4140	2050.0	937	https://www.orthodb.org/v10?query=7900at7898	ubiquitin carboxyl-terminal hydrolase 7 isoform X1
7928at7898	Missing
7953at7898	Duplicated	TRINITY_DN18883_c0_g1_i2:267-5648	1386.3	1089	https://www.orthodb.org/v10?query=7953at7898	PHD finger protein 3 isoform X1
7953at7898	Duplicated	TRINITY_DN18883_c0_g1_i3:110-5491	1386.3	1089	https://www.orthodb.org/v10?query=7953at7898	PHD finger protein 3 isoform X1
7953at7898	Duplicated	TRINITY_DN18883_c0_g1_i4:172-5553	1386.3	1089	https://www.orthodb.org/v10?query=7953at7898	PHD finger protein 3 isoform X1
8043at7898	Missing
8044at7898	Missing
8172at7898	Duplicated	TRINITY_DN9534_c0_g1_i19:3-5357	1315.1	1229
8172at7898	Duplicated	TRINITY_DN9534_c0_g1_i20:3-5351	1340.6	1232
8186at7898	Missing
8190at7898	Complete	TRINITY_DN8109_c0_g1_i1:591-4394	2220.0	1098
8271at7898	Missing
8276at7898	Missing
8300at7898	Missing
8356at7898	Complete	TRINITY_DN12037_c0_g1_i1:100-3630	2182.5	1050	https://www.orthodb.org/v10?query=8356at7898	leucine--tRNA ligase, cytoplasmic
8392at7898	Missing
8403at7898	Missing
8407at7898	Missing
8413at7898	Complete	TRINITY_DN16764_c0_g1_i1:34-4326	2086.7	1220	https://www.orthodb.org/v10?query=8413at7898	Leucine-rich pentatricopeptide repeat containing
8448at7898	Missing
8465at7898	Fragmented	TRINITY_DN13291_c0_g1_i16:1640-3973	1082.9	654	https://www.orthodb.org/v10?query=8465at7898	CLIP-associating protein 2 isoform X1
8496at7898	Missing
8587at7898	Missing
8605at7898	Missing
8815at7898	Missing
8836at7898	Missing
8889at7898	Missing
8910at7898	Missing
8916at7898	Missing
8936at7898	Missing
8999at7898	Missing
9010at7898	Complete	TRINITY_DN7137_c0_g1_i1:64-2265	1503.4	705	https://www.orthodb.org/v10?query=9010at7898	protein flightless-1 homolog
9020at7898	Missing
9061at7898	Missing
9138at7898	Missing
9151at7898	Missing
9159at7898	Fragmented	TRINITY_DN16521_c0_g2_i1:436-2934	1510.1	733	https://www.orthodb.org/v10?query=9159at7898	manganese-transporting ATPase 13A1
9174at7898	Complete	TRINITY_DN23441_c0_g1_i1:538-4509	2138.3	1100	https://www.orthodb.org/v10?query=9174at7898	Niemann-Pick C1-like protein 1
9176at7898	Missing
9220at7898	Missing
9258at7898	Missing
9337at7898	Missing
9402at7898	Complete	TRINITY_DN17205_c0_g1_i2:245-3646	1901.2	973	https://www.orthodb.org/v10?query=9402at7898	trafficking protein particle complex subunit 11
9404at7898	Complete	TRINITY_DN8369_c0_g1_i3:2-2611	1594.0	765	https://www.orthodb.org/v10?query=9404at7898	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
9519at7898	Missing
9616at7898	Missing
9688at7898	Duplicated	TRINITY_DN8633_c0_g1_i2:38-3655	2103.7	1052	https://www.orthodb.org/v10?query=9688at7898	ATP-dependent RNA helicase A
9688at7898	Duplicated	TRINITY_DN8633_c0_g1_i3:38-3241	1905.4	915	https://www.orthodb.org/v10?query=9688at7898	ATP-dependent RNA helicase A
9725at7898	Complete	TRINITY_DN4875_c0_g2_i3:553-3495	2075.8	888
9836at7898	Duplicated	TRINITY_DN1091_c0_g1_i2:245-3721	2041.3	992	https://www.orthodb.org/v10?query=9836at7898	WASH complex subunit strumpellin
9836at7898	Duplicated	TRINITY_DN1091_c0_g1_i6:285-3761	2041.3	992	https://www.orthodb.org/v10?query=9836at7898	WASH complex subunit strumpellin
9840at7898	Missing
9905at7898	Complete	TRINITY_DN34683_c0_g3_i1:70-3534	2265.0	1052	https://www.orthodb.org/v10?query=9905at7898	WASH complex subunit 7
10070at7898	Missing
10116at7898	Missing
10135at7898	Fragmented	TRINITY_DN18853_c0_g1_i1:85-2454	1074.9	570	https://www.orthodb.org/v10?query=10135at7898	serine/threonine-protein kinase Nek1 isoform X1
10143at7898	Missing
10205at7898	Duplicated	TRINITY_DN2776_c0_g1_i1:737-4387	2227.4	1040	https://www.orthodb.org/v10?query=10205at7898	transcription initiation factor TFIID subunit 2
10205at7898	Duplicated	TRINITY_DN2776_c0_g1_i3:1387-5037	2227.4	1040	https://www.orthodb.org/v10?query=10205at7898	transcription initiation factor TFIID subunit 2
10205at7898	Duplicated	TRINITY_DN2776_c0_g1_i4:737-4387	2227.4	1040	https://www.orthodb.org/v10?query=10205at7898	transcription initiation factor TFIID subunit 2
10242at7898	Missing
10259at7898	Missing
10419at7898	Fragmented	TRINITY_DN19253_c0_g3_i1:26-1195	317.9	280	https://www.orthodb.org/v10?query=10419at7898	protein SFI1 homolog isoform X1
10421at7898	Missing
10463at7898	Missing
10527at7898	Missing
10551at7898	Missing
10556at7898	Missing
10671at7898	Missing
10709at7898	Duplicated	TRINITY_DN3642_c0_g1_i7:174-2765	902.9	764	https://www.orthodb.org/v10?query=10709at7898	integrin alpha-7 isoform X1
10709at7898	Duplicated	TRINITY_DN3642_c0_g1_i8:174-3447	1035.6	908	https://www.orthodb.org/v10?query=10709at7898	integrin alpha-7 isoform X1
10709at7898	Duplicated	TRINITY_DN3642_c0_g1_i9:174-3245	1030.5	893	https://www.orthodb.org/v10?query=10709at7898	integrin alpha-7 isoform X1
10709at7898	Duplicated	TRINITY_DN40359_c0_g1_i22:1434-5490	1025.3	918	https://www.orthodb.org/v10?query=10709at7898	integrin alpha-7 isoform X1
10709at7898	Duplicated	TRINITY_DN40359_c0_g1_i23:1653-5268	1032.0	914	https://www.orthodb.org/v10?query=10709at7898	integrin alpha-7 isoform X1
10709at7898	Duplicated	TRINITY_DN40359_c0_g1_i33:1434-5137	1035.4	918	https://www.orthodb.org/v10?query=10709at7898	integrin alpha-7 isoform X1
10709at7898	Duplicated	TRINITY_DN40359_c0_g1_i7:1653-4643	996.0	876	https://www.orthodb.org/v10?query=10709at7898	integrin alpha-7 isoform X1
10709at7898	Duplicated	TRINITY_DN40359_c0_g1_i9:1653-5338	1025.0	914	https://www.orthodb.org/v10?query=10709at7898	integrin alpha-7 isoform X1
10712at7898	Missing
10713at7898	Complete	TRINITY_DN60057_c0_g1_i1:597-2882	1166.6	682
10731at7898	Missing
10780at7898	Missing
10795at7898	Missing
10796at7898	Missing
10816at7898	Missing
11000at7898	Complete	TRINITY_DN5187_c0_g2_i1:1-3774	2033.5	977	https://www.orthodb.org/v10?query=11000at7898	symplekin
11071at7898	Missing
11142at7898	Missing
11195at7898	Complete	TRINITY_DN27798_c2_g1_i1:2-2086	765.9	520	https://www.orthodb.org/v10?query=11195at7898	apical endosomal glycoprotein
11282at7898	Missing
11318at7898	Missing
11343at7898	Missing
11401at7898	Missing
11501at7898	Duplicated	TRINITY_DN6513_c0_g2_i5:453-3596	2009.1	911	https://www.orthodb.org/v10?query=11501at7898	E3 ubiquitin-protein ligase MIB1 isoform X1
11501at7898	Duplicated	TRINITY_DN6513_c0_g2_i7:1548-4691	2009.1	911	https://www.orthodb.org/v10?query=11501at7898	E3 ubiquitin-protein ligase MIB1 isoform X1
11567at7898	Duplicated	TRINITY_DN4040_c0_g1_i1:69-3338	2016.1	971	https://www.orthodb.org/v10?query=11567at7898	importin-5
11567at7898	Duplicated	TRINITY_DN4040_c0_g1_i2:69-3338	2016.1	971	https://www.orthodb.org/v10?query=11567at7898	importin-5
11567at7898	Duplicated	TRINITY_DN4040_c0_g1_i3:69-3338	2016.1	971	https://www.orthodb.org/v10?query=11567at7898	importin-5
11567at7898	Duplicated	TRINITY_DN4040_c0_g1_i5:69-3338	2016.1	971	https://www.orthodb.org/v10?query=11567at7898	importin-5
11598at7898	Missing
11782at7898	Missing
11823at7898	Fragmented	TRINITY_DN41191_c0_g3_i1:334-1425	570.3	326	https://www.orthodb.org/v10?query=11823at7898	tubulin-specific chaperone D
11834at7898	Duplicated	TRINITY_DN15204_c0_g1_i1:798-3284	1344.8	711
11834at7898	Duplicated	TRINITY_DN15204_c0_g1_i2:800-3286	1344.8	711
11846at7898	Missing
11847at7898	Fragmented	TRINITY_DN6382_c1_g1_i2:340-2364	1194.7	588	https://www.orthodb.org/v10?query=11847at7898	extended synaptotagmin-1-like
11957at7898	Missing
11981at7898	Missing
12069at7898	Missing
12117at7898	Fragmented	TRINITY_DN13966_c0_g2_i1:100-777	372.8	192
12144at7898	Missing
12156at7898	Missing
12190at7898	Missing
12208at7898	Missing
12210at7898	Missing
12211at7898	Duplicated	TRINITY_DN1345_c1_g1_i1:61-3888	2092.3	1090	https://www.orthodb.org/v10?query=12211at7898	Niemann-Pick C1 protein
12211at7898	Duplicated	TRINITY_DN1345_c1_g1_i5:61-3888	2093.2	1092	https://www.orthodb.org/v10?query=12211at7898	Niemann-Pick C1 protein
12295at7898	Missing
12338at7898	Missing
12342at7898	Missing
12350at7898	Complete	TRINITY_DN20952_c0_g1_i7:170-4021	2019.7	1108	https://www.orthodb.org/v10?query=12350at7898	structural maintenance of chromosomes protein 4
12367at7898	Missing
12422at7898	Complete	TRINITY_DN9653_c0_g1_i3:768-4118	1849.9	983	https://www.orthodb.org/v10?query=12422at7898	apoptotic protease-activating factor 1
12431at7898	Missing
12457at7898	Missing
12501at7898	Duplicated	TRINITY_DN1569_c0_g1_i4:90-3209	1824.8	894
12501at7898	Duplicated	TRINITY_DN1569_c0_g1_i5:90-3209	1824.8	894
12501at7898	Duplicated	TRINITY_DN1569_c0_g1_i6:90-3209	1824.8	894
12524at7898	Missing
12577at7898	Missing
12633at7898	Missing
12639at7898	Duplicated	TRINITY_DN2063_c1_g2_i3:363-3539	1811.5	894	https://www.orthodb.org/v10?query=12639at7898	ubiquitin-like modifier-activating enzyme 1
12639at7898	Duplicated	TRINITY_DN2063_c1_g2_i5:368-3544	1812.3	894	https://www.orthodb.org/v10?query=12639at7898	ubiquitin-like modifier-activating enzyme 1
12679at7898	Missing
12691at7898	Missing
12717at7898	Missing
12718at7898	Missing
12741at7898	Missing
12769at7898	Duplicated	TRINITY_DN24548_c0_g1_i1:0-2690	1112.8	726	https://www.orthodb.org/v10?query=12769at7898	integrin alpha-3
12769at7898	Duplicated	TRINITY_DN7917_c1_g2_i1:534-3638	1125.1	836	https://www.orthodb.org/v10?query=12769at7898	integrin alpha-3
12843at7898	Missing
12846at7898	Complete	TRINITY_DN2212_c0_g2_i1:166-3312	1572.7	829	https://www.orthodb.org/v10?query=12846at7898	Hermansky-Pudlak syndrome 5 protein
12984at7898	Missing
12994at7898	Missing
13051at7898	Complete	TRINITY_DN3106_c0_g2_i1:1983-5126	1974.7	913	https://www.orthodb.org/v10?query=13051at7898	probable phospholipid-transporting ATPase IIA
13177at7898	Missing
13366at7898	Missing
13400at7898	Duplicated	TRINITY_DN1730_c1_g1_i14:405-4289	1624.1	1123	https://www.orthodb.org/v10?query=13400at7898	Tight junction protein 3
13400at7898	Duplicated	TRINITY_DN1730_c1_g1_i16:405-4384	1610.4	1104	https://www.orthodb.org/v10?query=13400at7898	Tight junction protein 3
13400at7898	Duplicated	TRINITY_DN1730_c1_g1_i1:360-4295	1621.9	1124	https://www.orthodb.org/v10?query=13400at7898	Tight junction protein 3
13411at7898	Complete	TRINITY_DN16639_c1_g1_i1:232-2622	954.1	572	https://www.orthodb.org/v10?query=13411at7898	arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1-like
13421at7898	Missing
13461at7898	Fragmented	TRINITY_DN18411_c0_g1_i1:245-1348	894.9	367	https://www.orthodb.org/v10?query=13461at7898	protein HIRA
13471at7898	Missing
13497at7898	Missing
13571at7898	Missing
13582at7898	Missing
13781at7898	Fragmented	TRINITY_DN12325_c1_g1_i1:137-1096	706.1	306	https://www.orthodb.org/v10?query=13781at7898	dual specificity protein kinase TTK isoform X1
13829at7898	Missing
13830at7898	Complete	TRINITY_DN30675_c0_g1_i18:760-2721	1167.7	561	https://www.orthodb.org/v10?query=13830at7898	vacuolar protein sorting-associated protein 11 homolog
13847at7898	Missing
13849at7898	Complete	TRINITY_DN1597_c0_g1_i3:427-3216	1163.3	751	https://www.orthodb.org/v10?query=13849at7898	complement component C6
13894at7898	Duplicated	TRINITY_DN4861_c0_g1_i10:36-3194	1116.4	903	https://www.orthodb.org/v10?query=13894at7898	leucyl-cystinyl aminopeptidase
13894at7898	Duplicated	TRINITY_DN4861_c0_g1_i13:421-3542	1067.5	866	https://www.orthodb.org/v10?query=13894at7898	leucyl-cystinyl aminopeptidase
13894at7898	Duplicated	TRINITY_DN4861_c0_g1_i14:421-3588	1123.3	903	https://www.orthodb.org/v10?query=13894at7898	leucyl-cystinyl aminopeptidase
13906at7898	Missing
13924at7898	Missing
13941at7898	Duplicated	TRINITY_DN21857_c0_g1_i10:323-3591	1755.2	857	https://www.orthodb.org/v10?query=13941at7898	vacuolar protein sorting-associated protein 18 homolog
13941at7898	Duplicated	TRINITY_DN21857_c0_g1_i13:313-3267	1761.4	857	https://www.orthodb.org/v10?query=13941at7898	vacuolar protein sorting-associated protein 18 homolog
13941at7898	Duplicated	TRINITY_DN21857_c0_g1_i2:313-3267	1761.4	857	https://www.orthodb.org/v10?query=13941at7898	vacuolar protein sorting-associated protein 18 homolog
13941at7898	Duplicated	TRINITY_DN21857_c0_g1_i4:313-3581	1755.2	857	https://www.orthodb.org/v10?query=13941at7898	vacuolar protein sorting-associated protein 18 homolog
13972at7898	Missing
13992at7898	Missing
14047at7898	Missing
14074at7898	Missing
14089at7898	Fragmented	TRINITY_DN2262_c0_g1_i2:167-1520	527.2	355	https://www.orthodb.org/v10?query=14089at7898	sushi domain-containing protein 1
14101at7898	Missing
14129at7898	Missing
14140at7898	Missing
14212at7898	Missing
14217at7898	Missing
14306at7898	Missing
14499at7898	Missing
14618at7898	Missing
14672at7898	Duplicated	TRINITY_DN8600_c0_g1_i1:56-3277	1735.5	954	https://www.orthodb.org/v10?query=14672at7898	structural maintenance of chromosomes protein 5
14672at7898	Duplicated	TRINITY_DN8600_c0_g1_i2:30-3538	1570.8	895	https://www.orthodb.org/v10?query=14672at7898	structural maintenance of chromosomes protein 5
14672at7898	Duplicated	TRINITY_DN8600_c0_g1_i3:56-3861	1718.4	954	https://www.orthodb.org/v10?query=14672at7898	structural maintenance of chromosomes protein 5
14674at7898	Fragmented	TRINITY_DN15264_c0_g1_i1:489-788	158.7	85	https://www.orthodb.org/v10?query=14674at7898	trifunctional purine biosynthetic protein adenosine-3
14694at7898	Missing
14704at7898	Complete	TRINITY_DN853_c2_g1_i1:139-3042	1513.7	822	https://www.orthodb.org/v10?query=14704at7898	lysosomal alpha-glucosidase-like
14722at7898	Missing
14734at7898	Fragmented	TRINITY_DN21595_c0_g3_i1:4-1437	804.3	432	https://www.orthodb.org/v10?query=14734at7898	protein sel-1 homolog 3-like
14739at7898	Missing
14750at7898	Duplicated	TRINITY_DN9148_c0_g1_i7:72-3905	1664.9	1004
14750at7898	Duplicated	TRINITY_DN9148_c0_g1_i8:72-4070	1670.2	1023
14750at7898	Duplicated	TRINITY_DN9148_c0_g1_i9:72-4079	1672.6	1023
14956at7898	Missing
15023at7898	Complete	TRINITY_DN23926_c0_g1_i1:675-2495	1154.6	536
15025at7898	Duplicated	TRINITY_DN6315_c0_g1_i11:181-3204	1470.8	768	https://www.orthodb.org/v10?query=15025at7898	Zinc finger CCCH-type containing 7A
15025at7898	Duplicated	TRINITY_DN6315_c0_g1_i1:181-3171	1471.0	770	https://www.orthodb.org/v10?query=15025at7898	Zinc finger CCCH-type containing 7A
15025at7898	Duplicated	TRINITY_DN6315_c0_g1_i4:182-3205	1470.8	768	https://www.orthodb.org/v10?query=15025at7898	Zinc finger CCCH-type containing 7A
15025at7898	Duplicated	TRINITY_DN6315_c0_g1_i6:181-3171	1471.0	770	https://www.orthodb.org/v10?query=15025at7898	Zinc finger CCCH-type containing 7A
15071at7898	Duplicated	TRINITY_DN6040_c0_g1_i1:1511-4534	1031.0	894	https://www.orthodb.org/v10?query=15071at7898	cohesin subunit SA-2-like
15071at7898	Duplicated	TRINITY_DN6040_c0_g1_i2:2195-5218	1031.0	894	https://www.orthodb.org/v10?query=15071at7898	cohesin subunit SA-2-like
15071at7898	Duplicated	TRINITY_DN6040_c0_g1_i3:2195-5182	1034.0	889	https://www.orthodb.org/v10?query=15071at7898	cohesin subunit SA-2-like
15071at7898	Duplicated	TRINITY_DN6040_c0_g1_i7:1511-4498	1034.0	889	https://www.orthodb.org/v10?query=15071at7898	cohesin subunit SA-2-like
15080at7898	Missing
15096at7898	Missing
15118at7898	Duplicated	TRINITY_DN27754_c0_g1_i1:977-4063	1924.4	886
